1.000000000000000000e+00,6.446904157478389186e-01,9.889361347129423108e-02,1.338033098337755022e-01,4.343157221479662655e-01,4.328268777495831721e-01,-1.767922989945884885e-02,-7.361235511827820543e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,1.913623256798012429e-01,-1.212361215047063956e+00,-1.898266214965038889e+00,-4.755901533102474370e-03,-1.825401760209428570e+00,3.233519283356096174e+00,-9.833711561603987461e-03,6.031551912331154508e-01
-1.000000000000000000e+00,-8.063452836102132093e-02,-1.761729536553221509e-01,3.359611398425536022e-01,-5.975025935025453094e-01,4.328268777495831721e-01,-6.924562798204230152e-01,-5.126497543762656983e-01,-7.326830956410947115e-02
1.000000000000000000e+00,4.089598089124598101e-01,4.083435014887374370e-01,6.393996391770863097e-01,3.915126083500424653e-02,4.500652642988888230e-01,-1.796636906963819058e+00,-1.741755636812105656e+00,-7.326830956410947115e-02
1.000000000000000000e+00,8.260216517750539333e-01,3.255109557062903503e-01,1.245226110509371070e-01,3.025942350436457429e-01,9.155017011301355145e-01,-9.991731206935886567e-01,-7.361235511827820543e-01,-7.326830956410947115e-02
1.000000000000000000e+00,-9.876765196374436007e-02,-4.371736167811453577e-01,7.576276714975895832e-01,-6.194561746865987484e-01,-6.014763152087426734e-01,7.797845563707715977e-01,2.695085344465414368e-01,-7.326830956410947115e-02
1.000000000000000000e+00,9.710866405968254789e-01,8.303206215125237266e-01,3.835751596849402145e-01,1.092923157669569489e+00,2.053235213384294600e+00,-8.764863843443223557e-01,4.929823312530580148e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,-2.438326407855158917e-01,-9.310431350312065035e-01,-1.798599580210212379e+00,1.269655855712180648e-01,-1.273773390631654845e+00,-3.243960707726243897e-01,9.957983740677194273e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,9.529535169941050210e-01,7.365479281739045758e-01,3.456453472681236816e-01,5.001764657001267489e-01,2.329049398173181018e+00,-1.060516488868221696e+00,-1.015465797190927333e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,-6.250140475830083531e-02,-4.715569376719724315e-01,7.354346961473244848e-01,-5.975025935025453094e-01,-1.188014918281906640e-01,1.086501397243937239e+00,2.695085344465414368e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,4.629733685802973203e-02,2.442412881461538954e-01,5.591014192734001798e-01,-4.438275252141712368e-01,-7.221450210538808978e-01,1.577248342641001999e+00,-2.333075083681202810e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,1.913623256798012429e-01,-1.173289259489306069e+00,-1.884950429754879808e+00,-2.681988757417437808e-01,-1.256535004082349305e+00,-8.764863843443223557e-01,1.275140620075864817e+00,-7.326830956410947115e-02
1.000000000000000000e+00,1.006967076661937355e-01,-2.590054994377690711e-01,7.927329234152812321e-01,-1.364773886374230361e-01,5.879723566933324763e-01,2.276942427990736040e-01,-9.833711561603987461e-03,-7.326830956410947115e-02
-1.000000000000000000e+00,3.001610672961292359e-01,-3.434009234425261514e-01,-2.111965797021630176e-01,-1.145238074533696665e-01,8.982633145808304187e-01,-1.060516488868221696e+00,-5.126497543762656983e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,-1.386219427756970157e+00,-1.368649037278095948e+00,-1.866792540831935687e+00,-1.475645840864682867e+00,-3.773772900677722086e-01,-1.489920066090653528e+00,-5.126497543762656983e-01,-7.326830956410947115e-02
1.000000000000000000e+00,3.908266853097367988e-01,1.270254214728799291e-01,9.505048027235292185e-01,-3.340596192939040421e-01,-3.601389035184665022e-01,-9.991731206935886567e-01,-9.833711561603987461e-03,-7.326830956410947115e-02
-1.000000000000000000e+00,1.003108965258620727e-02,-4.684311812273517228e-01,-7.248630819001159464e-01,1.707623430823065780e+00,-7.049066345045752469e-01,2.067995288038066981e+00,2.224904256503559274e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,2.820279436934087780e-01,-1.339752416529434720e-01,8.213820370492598277e-01,-1.364773886374230361e-01,9.155017011301355145e-01,-1.060516488868221696e+00,-5.126497543762656983e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,4.996254269260673730e-01,-1.498367929729852444e+00,-2.107687200542994521e+00,5.221300468841800768e-01,-6.359530883073537533e-01,-1.551263434265286678e+00,2.001430459697043140e+00,-7.326830956410947115e-02
1.000000000000000000e+00,4.633591797206238483e-01,5.513302324660532272e-02,4.866298621730403423e-02,1.050120043871647091e-01,1.949804894088461582e+00,-1.183203225217487997e+00,2.695085344465414368e-01,-7.326830956410947115e-02
1.000000000000000000e+00,-9.147582140862120514e-01,-3.199577501078713637e-01,2.488032730124216663e-01,-5.316418499503851036e-01,-2.567085842226342618e-01,3.503809791483398217e-01,-9.833711561603987461e-03,-7.326830956410947115e-02
1.000000000000000000e+00,1.003108965258620727e-02,1.300746966427929863e+00,3.835751596849402145e-01,-4.877346875822781702e-01,-4.635692228142994087e-01,1.147844765418570168e+00,-7.361235511827820543e-01,-7.326830956410947115e-02
1.000000000000000000e+00,1.732292020770782037e-01,2.546360909609254985e+00,1.094153879536154061e+00,-2.901524569257971087e-01,-5.842379286594373555e-01,1.699935078990268300e+00,2.224904256503559274e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,-5.702288656345024798e-01,-5.293834318974542930e-01,5.925926366201635931e-01,-8.828991488952400157e-01,5.879723566933324763e-01,1.050075064498073724e-01,-9.833711561603987461e-03,-7.326830956410947115e-02
1.000000000000000000e+00,1.006967076661937355e-01,2.114208454776372870e-01,9.981188225659158864e-01,-1.145238074533696665e-01,-3.084237438705501044e-01,-2.017093344233581720e-01,-1.015465797190927333e+00,-7.326830956410947115e-02
1.000000000000000000e+00,2.638948200906857111e-01,-1.855502229891839716e-01,7.963645011998700118e-01,1.269655855712180648e-01,3.293965584537509317e-01,-5.697695434711568252e-01,4.929823312530580148e-01,-7.326830956410947115e-02
1.000000000000000000e+00,3.001610672961292359e-01,-2.933888203285961449e-01,-4.270737035638321188e-01,1.708727479393251925e-01,6.741642894398596209e-01,-1.060516488868221696e+00,2.695085344465414368e-01,-7.326830956410947115e-02
1.000000000000000000e+00,8.260216517750539333e-01,3.255109557062903503e-01,1.245226110509371070e-01,3.025942350436457429e-01,3.121581719044452252e-01,4.366413827517426349e-02,-1.015465797190927333e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,2.094954492825217285e-01,1.003800104188969033e+00,6.163996465413573711e-01,1.049015995301462612e+00,5.190188104961103166e-01,1.761278447164901451e+00,2.001430459697043140e+00,3.308849194422014861e+00
1.000000000000000000e+00,4.452260561179007814e-01,7.256077806177324563e-01,4.792067080124461920e-01,9.831552517493021837e-01,8.810249280315247677e-01,-5.084261752965237857e-01,-5.126497543762656983e-01,-7.326830956410947115e-02
1.000000000000000000e+00,8.804210225832179715e-01,-1.714843189883910046e-01,-1.397755499385830436e-01,9.172945081971417558e-01,7.603562221863867654e-01,-8.151430161696893162e-01,2.695085344465414368e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,5.540247977342313002e-01,1.879011908682748144e+00,6.745048910947785137e-01,-1.364773886374230361e-01,1.208554272468327806e+00,-7.537996479950561657e-01,-5.126497543762656983e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,7.534891573641668838e-01,-4.020254831432430731e-02,4.001190140369560999e-01,1.751530593191172658e+00,-4.984794563096855285e-02,4.117243473229729167e-01,2.695085344465414368e-01,-7.326830956410947115e-02
1.000000000000000000e+00,-6.427613600453895293e-01,2.819864598513560860e+00,1.261609966269972016e+00,-1.102434960735774405e+00,-3.256621304198557554e-01,1.393218238117102770e+00,4.929823312530580148e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,1.913623256798012429e-01,-1.173289259489306069e+00,-1.884950429754879808e+00,-2.681988757417437808e-01,-6.359530883073537533e-01,-1.060516488868221696e+00,4.929823312530580148e-01,-7.326830956410947115e-02
1.000000000000000000e+00,6.628235393505593764e-01,8.865842375156951505e-01,5.506277377760261382e-01,8.733873458290351000e-01,5.017804239468052208e-01,5.344110836722391067e-01,-5.126497543762656983e-01,-7.326830956410947115e-02
1.000000000000000000e+00,-9.876765196374436007e-02,-1.112337008819203499e+00,-1.861546928476418561e+00,-6.194561746865987484e-01,-6.359530883073537533e-01,-1.060516488868221696e+00,-5.126497543762656983e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,4.089598089124598101e-01,4.083435014887374370e-01,6.393996391770863097e-01,3.915126083500424653e-02,3.293965584537509317e-01,-1.673950170614552757e+00,-1.518281840005589522e+00,-7.326830956410947115e-02
1.000000000000000000e+00,4.089598089124598101e-01,3.505170072632557976e-01,6.119610514713043070e-01,3.915126083500424653e-02,9.327400876794411655e-01,-1.183203225217487997e+00,-9.833711561603987461e-03,-7.326830956410947115e-02
-1.000000000000000000e+00,-1.077956326510704166e+00,-1.604643648846954207e+00,-1.989055659579759716e+00,-1.343924353760362012e+00,-8.083369538004081534e-01,1.050075064498073724e-01,-9.833711561603987461e-03,-7.326830956410947115e-02
-1.000000000000000000e+00,2.094954492825217285e-01,-5.059402585627994497e-01,7.116276862261307068e-01,3.915126083500424653e-02,3.983501046509724253e-01,-7.537996479950561657e-01,-7.361235511827820543e-01,-7.326830956410947115e-02
1.000000000000000000e+00,-1.204888191729755142e+00,-1.298319517274131529e+00,-7.801437659544124825e-01,-8.170384053430796989e-01,-2.377030129787202739e+00,1.025158029069304089e+00,2.224904256503559274e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,6.443046046075021072e-02,-1.504619442619093750e+00,-2.107687200542994521e+00,7.197122775406611384e-01,-2.222318111240229044e-01,-1.060516488868221696e+00,9.957983740677194273e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,-2.619657643882363773e-01,-1.296756639051821036e+00,-1.925301294028089139e+00,-5.975025935025453094e-01,-5.152843824622155289e-01,-5.697695434711568252e-01,-9.833711561603987461e-03,-7.326830956410947115e-02
-1.000000000000000000e+00,8.256358406347068246e-02,-1.199093376521505189e-01,3.666277966901921870e-01,-7.072704994228125042e-01,7.775946087356918612e-01,-1.367233329741387227e+00,-7.361235511827820543e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,1.369629548716372602e-01,4.927389254934947949e-01,2.157155643083899510e-01,3.465013974117524542e-01,1.570126929606965593e-01,-3.243960707726243897e-01,7.723245772612034044e-01,-7.326830956410947115e-02
1.000000000000000000e+00,-4.922178530287663278e+00,-6.262818816806940969e-01,4.735575870141965349e-01,-1.804949558625484229e+00,6.396875163412488741e-01,-3.857394389472575402e-01,-2.333075083681202810e-01,-7.326830956410947115e-02
1.000000000000000000e+00,4.629733685802973203e-02,2.442412881461538954e-01,5.591014192734001798e-01,-4.438275252141712368e-01,5.190188104961103166e-01,-3.243960707726243897e-01,-1.238939593997443911e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,1.732292020770782037e-01,2.149389841142433699e+00,8.306627358320978205e-01,-5.975025935025453094e-01,2.604430122565288275e-01,7.184411881961384472e-01,-1.015465797190927333e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,3.364273145015727606e-01,1.739117681421895323e-01,9.755223385729191454e-01,2.586870726755386429e-01,-5.152843824622155289e-01,6.570978200215054077e-01,-2.333075083681202810e-01,-7.326830956410947115e-02
1.000000000000000000e+00,6.443046046075021072e-02,8.178175957340410029e-01,7.927329234152812321e-01,2.367334914914852595e-01,1.346461364862771459e+00,-5.697695434711568252e-01,-1.238939593997443911e+00,-7.326830956410947115e-02
1.000000000000000000e+00,-8.063452836102132093e-02,-1.761729536553221509e-01,3.359611398425536022e-01,-5.975025935025453094e-01,-4.635692228142994087e-01,9.024712927200377877e-01,-5.126497543762656983e-01,-7.326830956410947115e-02
1.000000000000000000e+00,3.182941908988523028e-01,1.098337610274665033e-01,4.844523203679632073e-01,6.977586963566073663e-01,1.225359198620857987e-01,-6.924562798204230152e-01,1.275140620075864817e+00,-7.326830956410947115e-02
1.000000000000000000e+00,-1.658216281797792790e+00,-1.590577744846161323e+00,-1.988248642294295543e+00,-1.387831516128469111e+00,-2.256361423942064626e+00,5.957544518468722572e-01,9.957983740677194273e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,-1.585683787386905630e+00,-1.685913316407090745e+00,-2.179108230306574967e+00,-1.212202866656041600e+00,-9.462440461948513626e-01,1.883965183514167530e+00,-1.238939593997443911e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,-3.707645060045669516e-01,-2.980774549955270136e-01,6.535224416727095642e-01,-4.218739440301178534e-01,-2.567085842226342618e-01,7.184411881961384472e-01,7.723245772612034044e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,-2.438326407855158917e-01,-9.310431350312065035e-01,-1.798599580210212379e+00,1.269655855712180648e-01,-1.291011777180960163e+00,3.356206019705362031e+00,-1.238939593997443911e+00,-7.326830956410947115e-02
1.000000000000000000e+00,5.358916741315082888e-01,-2.027418834345973975e-01,-2.396856947447249461e-02,1.180737482405783245e+00,1.622275549651658544e+00,-7.537996479950561657e-01,-9.833711561603987461e-03,-7.326830956410947115e-02
-1.000000000000000000e+00,2.276285728852447676e-01,3.552056419301864998e-01,-1.107229276618722363e-01,-2.242917133736368474e-01,-8.083369538004081534e-01,8.411279245454047482e-01,-9.833711561603987461e-03,-7.326830956410947115e-02
-1.000000000000000000e+00,3.908266853097367988e-01,1.270254214728799291e-01,9.505048027235292185e-01,-3.340596192939040421e-01,4.673036508481945295e-01,-1.060516488868221696e+00,-1.015465797190927333e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,1.006967076661937355e-01,1.128830361973794716e+00,-4.448280838440443197e-01,7.636194399087679052e-01,-1.084151138589295016e+00,2.804115706133664343e+00,2.001430459697043140e+00,6.031551912331154508e-01
1.000000000000000000e+00,2.820279436934087780e-01,-1.339752416529434720e-01,8.213820370492598277e-01,-1.364773886374230361e-01,7.948329952849975122e-01,-1.060516488868221696e+00,-9.833711561603987461e-03,-7.326830956410947115e-02
1.000000000000000000e+00,4.089598089124598101e-01,3.505170072632557976e-01,6.119610514713043070e-01,3.915126083500424653e-02,5.190188104961103166e-01,-5.697695434711568252e-01,-1.238939593997443911e+00,-7.326830956410947115e-02
1.000000000000000000e+00,1.732292020770782037e-01,2.546360909609254985e+00,1.094153879536154061e+00,-2.901524569257971087e-01,4.155884912002780762e-01,-1.767922989945884885e-02,2.695085344465414368e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,3.001610672961292359e-01,-3.996645394456977973e-01,-2.418632365498020742e-01,1.246598225957943340e+00,3.293965584537509317e-01,-7.537996479950561657e-01,1.275140620075864817e+00,-7.326830956410947115e-02
1.000000000000000000e+00,1.913623256798012429e-01,-9.748037252558953147e-01,5.978382489756810525e-01,4.562693033320196490e-01,-3.601389035184665022e-01,4.366413827517426349e-02,2.695085344465414368e-01,-7.326830956410947115e-02
1.000000000000000000e+00,2.094954492825217285e-01,9.381592188519358722e-01,5.825049205518613160e-01,1.027062414117408951e+00,8.293097683836082590e-01,-2.630527025979912947e-01,-1.238939593997443911e+00,-7.326830956410947115e-02
1.000000000000000000e+00,1.732292020770782037e-01,-3.863967009201385583e-02,8.718206173907713241e-01,-6.194561746865987484e-01,7.086410625384703676e-01,-6.311129116457899757e-01,-1.015465797190927333e+00,-7.326830956410947115e-02
1.000000000000000000e+00,5.540247977342313002e-01,1.692231334752586080e-01,-7.978981462346246278e-01,1.971066405031707047e+00,6.569259028905539699e-01,-2.630527025979912947e-01,3.007062545326367076e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,3.545604381042932740e-01,-1.006061289702101735e+00,5.804873773382008828e-01,-4.866306390120919700e-02,-8.772904999976296470e-01,3.503809791483398217e-01,-7.361235511827820543e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,-1.894332699773518813e-01,-4.184190781134216608e-01,6.712768219529214875e-01,-7.292240806068659431e-01,1.910560056625294420e-02,4.730677154976060672e-01,-1.015465797190927333e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,2.638948200906857111e-01,5.120920132675049925e-03,4.283646190282024979e-01,1.269655855712180648e-01,2.604430122565288275e-01,-1.403659662487250770e-01,4.929823312530580148e-01,-7.326830956410947115e-02
1.000000000000000000e+00,7.534891573641668838e-01,-4.020254831432430731e-02,4.001190140369560999e-01,1.751530593191172658e+00,-4.290924497156886064e-01,1.663508746244404812e-01,-1.518281840005589522e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,4.089598089124598101e-01,3.505170072632557976e-01,6.119610514713043070e-01,3.915126083500424653e-02,1.294746205214855062e+00,-1.428576697916020377e+00,2.695085344465414368e-01,-7.326830956410947115e-02
1.000000000000000000e+00,-9.876765196374436007e-02,-1.112337008819203499e+00,-1.861546928476418561e+00,-6.194561746865987484e-01,-4.808076093636044490e-01,-9.378297525189555062e-01,-5.126497543762656983e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,-4.614301240181744590e-01,-1.331139959942648110e+00,-1.938213570595515911e+00,-1.146342123103881283e+00,-8.255753403497134713e-01,-7.902259807409195425e-02,-7.361235511827820543e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,1.913623256798012429e-01,5.357014502429486430e-02,4.574172413049128472e-01,-5.975025935025453094e-01,-4.984794563096855285e-02,-1.767922989945884885e-02,2.695085344465414368e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,-8.102033950136842272e-03,2.483845780716841922e+00,1.062276696760318773e+00,-7.731312429749728210e-01,5.707339701440268254e-01,4.366413827517426349e-02,-2.333075083681202810e-01,-7.326830956410947115e-02
1.000000000000000000e+00,2.638948200906857111e-01,1.049123572635968449e+00,2.314524013749414411e-01,1.269655855712180648e-01,7.603562221863867654e-01,-2.630527025979912947e-01,-9.833711561603987461e-03,-7.326830956410947115e-02
-1.000000000000000000e+00,6.628235393505593764e-01,-4.027902958903185060e-01,5.825049205518613160e-01,1.510041200166584829e+00,1.122362339721800550e+00,-1.244546593392121148e+00,-2.333075083681202810e-01,-7.326830956410947115e-02
1.000000000000000000e+00,-9.876765196374436007e-02,-4.489118298125521767e-02,-7.319662388778788720e-02,7.636194399087679052e-01,3.983501046509724253e-01,4.117243473229729167e-01,2.727720299318221464e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,-8.063452836102132093e-02,4.322854657441354501e-04,-4.252996704014880974e-02,-6.194561746865987484e-01,1.052975333127801200e-01,-7.902259807409195425e-02,9.957983740677194273e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,3.182941908988523028e-01,1.098337610274665033e-01,4.844523203679632073e-01,6.977586963566073663e-01,1.225359198620857987e-01,-6.924562798204230152e-01,1.275140620075864817e+00,-7.326830956410947115e-02
1.000000000000000000e+00,1.732292020770782037e-01,1.100698553972209170e+00,2.625225668653126676e-01,-3.121060381098506586e-01,3.466349450030559720e-01,3.503809791483398217e-01,-1.015465797190927333e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,3.182941908988523028e-01,-7.927450387208229143e-02,8.480136074695779902e-01,1.928263291233785481e-01,1.105123953172495455e+00,-1.060516488868221696e+00,-7.361235511827820543e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,6.443046046075021072e-02,8.756440899595231420e-01,8.258206321193130028e-01,-4.218739440301178534e-01,1.208554272468327806e+00,-2.017093344233581720e-01,-2.333075083681202810e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,3.182941908988523028e-01,2.067322108107061407e-01,5.356979179949390435e-01,-1.145238074533696665e-01,-2.911853573212450086e-01,8.411279245454047482e-01,-1.518281840005589522e+00,-7.326830956410947115e-02
1.000000000000000000e+00,-1.077956326510704166e+00,-1.584326231956920017e+00,-1.975739874369600635e+00,-1.080481379551720966e+00,-1.963308852603872223e+00,1.638591710815635150e+00,1.275140620075864817e+00,-7.326830956410947115e-02
1.000000000000000000e+00,4.814923033233443062e-01,4.739843868257707094e-01,6.696627873819932519e-01,1.070969576485516050e+00,-4.984794563096855285e-02,2.890376109737067267e-01,-2.333075083681202810e-01,-7.326830956410947115e-02
1.000000000000000000e+00,7.534891573641668838e-01,-4.020254831432430731e-02,4.001190140369560999e-01,1.751530593191172658e+00,9.844552473273575632e-01,-1.367233329741387227e+00,2.695085344465414368e-01,-7.326830956410947115e-02
1.000000000000000000e+00,6.443046046075021072e-02,2.911276348154634985e-01,5.837154464800579090e-01,-4.438275252141712368e-01,4.673036508481945295e-01,-6.924562798204230152e-01,-1.015465797190927333e+00,-7.326830956410947115e-02
1.000000000000000000e+00,4.270929325151803235e-01,-1.105320683182886843e-01,-9.330735415498754293e-01,3.904085597798595542e-01,1.294746205214855062e+00,-5.697695434711568252e-01,-7.361235511827820543e-01,-7.326830956410947115e-02
1.000000000000000000e+00,2.638948200906857111e-01,6.521525041691472735e-01,4.449084733802183833e-01,1.158783901221729806e+00,3.634398711555862638e-02,5.344110836722391067e-01,-7.361235511827820543e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,4.452260561179007814e-01,1.086632649971416287e+00,-4.726701801925585755e-01,4.343157221479662655e-01,5.707339701440268254e-01,2.276942427990736040e-01,-1.518281840005589522e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,1.550960784743577181e-01,3.005049041493252915e-01,1.045732842408302998e+00,-3.340596192939040421e-01,2.949197853551401849e-01,-4.470828071218906352e-01,-1.238939593997443911e+00,-7.326830956410947115e-02
1.000000000000000000e+00,6.443046046075021072e-02,8.756440899595231420e-01,8.258206321193130028e-01,-4.218739440301178534e-01,3.811117181016673294e-01,1.638591710815635150e+00,2.001430459697043140e+00,4.661696196016464455e+00
1.000000000000000000e+00,-2.438326407855158917e-01,-9.310431350312065035e-01,-1.798599580210212379e+00,1.269655855712180648e-01,-1.273773390631654845e+00,-3.243960707726243897e-01,9.957983740677194273e-01,-7.326830956410947115e-02
1.000000000000000000e+00,9.892197641995459367e-01,1.097572797527588406e+00,4.973645969353903129e-01,1.158783901221729806e+00,2.484194877116929767e+00,-1.121859857042854847e+00,-7.361235511827820543e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,9.892197641995459367e-01,1.097572797527588406e+00,4.973645969353903129e-01,1.158783901221729806e+00,3.121581719044452252e-01,1.515904974466368849e+00,4.929823312530580148e-01,1.279578692030340248e+00
1.000000000000000000e+00,5.540247977342313002e-01,-4.684311812273517228e-01,5.538558069178831644e-01,1.949112823847653164e+00,7.431178356370811144e-01,-1.121859857042854847e+00,4.929823312530580148e-01,-7.326830956410947115e-02
1.000000000000000000e+00,-8.063452836102132093e-02,-1.761729536553221509e-01,3.359611398425536022e-01,-5.975025935025453094e-01,5.358237366486369446e-02,-1.767922989945884885e-02,-7.361235511827820543e-01,-7.326830956410947115e-02
1.000000000000000000e+00,5.177585505287878309e-01,6.005775228329069959e-01,7.289785578636108765e-01,-2.023381321895834917e-01,1.622275549651658544e+00,-1.121859857042854847e+00,-5.126497543762656983e-01,-7.326830956410947115e-02
1.000000000000000000e+00,-3.344982587991234269e-01,5.693199583867005753e-01,2.685751965062940783e-01,-4.755901533102474370e-03,-7.738601807017970735e-01,1.331874869942469619e+00,7.723245772612034044e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,1.369629548716372602e-01,-1.252996048827132114e+00,-1.911178491532465884e+00,-3.340596192939040421e-01,-1.188014918281906640e-01,-9.378297525189555062e-01,-5.126497543762656983e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,-8.102033950136842272e-03,-1.049821879926790658e+00,5.607154538443284153e-01,-5.096882687663315536e-01,-1.877550380254121576e-01,-1.060516488868221696e+00,-9.833711561603987461e-03,-7.326830956410947115e-02
-1.000000000000000000e+00,2.638948200906857111e-01,5.120920132675049925e-03,4.283646190282024979e-01,1.269655855712180648e-01,2.604430122565288275e-01,-1.403659662487250770e-01,4.929823312530580148e-01,-7.326830956410947115e-02
1.000000000000000000e+00,-8.102033950136842272e-03,-1.049821879926790658e+00,5.607154538443284153e-01,-5.096882687663315536e-01,-8.432471872957991721e-02,-1.183203225217487997e+00,-5.126497543762656983e-01,-7.326830956410947115e-02
1.000000000000000000e+00,5.540247977342313002e-01,-1.355381198752537153e-01,9.522647872290941271e-03,1.224644644773889901e+00,5.534955835947217295e-01,5.957544518468722572e-01,2.001430459697043140e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,8.256358406347068246e-02,-2.621312558823897243e-01,-1.274441853301224947e+00,-4.218739440301178534e-01,5.358237366486369446e-02,-3.857394389472575402e-01,2.695085344465414368e-01,-7.326830956410947115e-02
-1.000000000000000000e+00,6.809566629532823878e-01,5.490025414966661632e-01,2.693822137917584181e-01,5.001764657001267489e-01,1.156839112820411852e+00,-1.403659662487250770e-01,-9.833711561603987461e-03,-7.326830956410947115e-02
1.000000000000000000e+00,-4.976963712236154302e-01,-4.074789305572494302e-01,7.148557553679877330e-01,-1.168295704287934722e+00,5.017804239468052208e-01,-6.311129116457899757e-01,-1.015465797190927333e+00,-7.326830956410947115e-02
-1.000000000000000000e+00,3.364273145015727606e-01,-3.574668274433191462e-01,6.079259650439833296e-01,-4.218739440301178534e-01,2.432046257072237316e-01,4.366413827517426349e-02,-5.126497543762656983e-01,-7.326830956410947115e-02
1.000000000000000000e+00,1.732292020770782037e-01,2.149389841142433699e+00,8.306627358320978205e-01,-5.975025935025453094e-01,2.776813988058344784e-01,8.411279245454047482e-01,-7.361235511827820543e-01,-7.326830956410947115e-02
